"","rank15","name","citizenship","age15","networth15","source15","year","rank14","age14","networth14","source14","rank13","age13","networth13","source13","rank12","age12","networth12","source12","rank11","age11","networth11","source11","rank10","age10","networth10","residence10","rank09","age09","networth09","residence09","rank08","age08","networth08","residence08","rank07","age07","networth07","residence07","rank06","age06","networth06","residence06","rank05","age05","networth05","residence05","rank04","age04","networth04","residence04","rank03","age03","networth03","v6","rank02","networth02","rank01","networth01","rank00","networth00","rank99","networth99","rank98","networth98","source98","rank97","networth97","rank96","networth96","case"
"3370",1324,"Aerin Lauder Zinterhofer","United States",45,1.39999997615814,"Cosmetics",2015,1465,44,1.10000002384186,"inherited, cosmetics",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,47
"3371",1386,"Steve Case","United States",56,1.39999997615814,"Aol",2015,1372,55,1.20000004768372,"AOL",1031,54,1.39999997615814,"AOL",854,53,1.5,"AOL",938,52,1.29999995231628,"AOL",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,3841
"3372",1386,"Farris Wilks","United States",63,1.39999997615814,"Natural Gas",2015,1154,62,1.5,"natural gas",1031,61,1.39999997615814,"natural gas",913,60,1.39999997615814,"natural gas",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1127
"3373",1386,"Brian Roberts","United States",55,1.39999997615814,"Comcast",2015,1372,54,1.20000004768372,"Comcast",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,537
"3374",1386,"Dan Wilks","United States",58,1.39999997615814,"Natural Gas",2015,1154,57,1.5,"natural gas",1031,56,1.39999997615814,"natural gas",913,55,1.39999997615814,"natural gas",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,788
"3375",1386,"Joyce Raley Teel","United States",84,1.39999997615814,"Supermarkets",2015,1092,83,1.60000002384186,"supermarkets",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",937,79,1,"United States",NA,"",NA,"",962,"77",1.20000004768372,"United States",840,"76",1.10000002384186,"United States",698,76,1.10000002384186,"United States",584,74,1.10000002384186,"United States , CA , Sacramento",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2019
"3376",1415,"Gabe Newell","United States",52,1.29999995231628,"Videogames",2015,1372,51,1.20000004768372,"videogames",1268,50,1.10000002384186,"videogames",854,49,1.5,"Valve Corporation",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1247
"3377",1415,"Evgeny (Eugene) Shvidler","United States",50,1.29999995231628,"Oil & Gas, Investments",2015,1465,49,1.10000002384186,"oil & gas, investments",1107,48,1.29999995231628,"oil & gas, investments",913,48,1.39999997615814,"oil & gas, investments",782,46,1.60000002384186,"Millhouse LLC",828,46,1.20000004768372,"United Kingdom",701,"45",1,"United Kingdom",334,"44",3.29999995231628,"United Kingdom",369,"42",2.5,"United Kingdom",365,41,2.09999990463257,"Russia",321,40,2,"Russia , Moscow",293,39,1.89999997615814,"Russia , Moscow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1115
"3378",1415,"Jerry Reinsdorf","United States",79,1.29999995231628,"Sports Teams",2015,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1827
"3379",1415,"Michael Steinhardt","United States",74,1.29999995231628,"Finance",2015,1465,73,1.10000002384186,"finance",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2792
"3380",1415,"Roger Penske","United States",78,1.29999995231628,"Cars",2015,1270,77,1.35000002384186,"cars",1175,76,1.20000004768372,"cars",1075,75,1.10000002384186,"cars",879,74,1.39999997615814,"cars",773,73,1.29999995231628,"United States",NA,"",NA,"",428,"71",2.70000004768372,"United States",432,"70",2.20000004768372,"United States",382,69,2,"United States",387,68,1.70000004768372,"United States , MI , Birmingham",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,3454
"3381",1415,"Sidney Kimmel","United States",87,1.29999995231628,"Retail",2015,1284,86,1.29999995231628,"retail",1175,85,1.20000004768372,"retail",1015,84,1.20000004768372,"retail",1057,83,1.10000002384186,"Jones Apparel",937,82,1,"United States",NA,"",NA,"",1014,"80",1.10000002384186,"United States",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,3739
"3382",1415,"Donald Hall","United States",86,1.29999995231628,"Hallmark",2015,1372,85,1.20000004768372,"Hallmark",1342,84,1,"Hallmark",NA,NA,NA,"",1140,82,1,"Hallmark",937,81,1,"United States",NA,"",NA,"",652,"79",1.89999997615814,"United States",618,"78",1.60000002384186,"United States",428,77,1.79999995231628,"United States",413,76,1.60000002384186,"United States , KS , Mission Hills",293,75,1.89999997615814,"United States , KS , Mission Hills",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,946
"3383",1415,"Sanford Diller","United States",87,1.29999995231628,"Real Estate",2015,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,3602
"3384",1415,"John Edson","United States",82,1.29999995231628,"Leisure Craft",2015,1442,81,1.14999997615814,"leisure craft",1268,80,1.10000002384186,"leisure craft",1153,79,1,"leisure craft",1140,78,1,"leisure craft",937,77,1,"United States",701,"76",1,"United States",962,"75",1.20000004768372,"United States",840,"74",1.10000002384186,"United States",746,73,1,"United States",620,72,1,"United States , WA , Seattle",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1902
"3385",1415,"Jim Koch","United States",65,1.29999995231628,"Beer",2015,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1850
"3386",1415,"Leonard Schleifer","United States",62,1.29999995231628,"Pharmaceuticals",2015,1565,61,1,"pharmaceuticals",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2370
"3387",1415,"B. Wayne Hughes, Jr.","United States",54,1.29999995231628,"Storage Facilities",2015,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,364
"3388",1415,"James Leininger","United States",69,1.29999995231628,"Medical Products",2015,1284,68,1.29999995231628,"medical products",1268,67,1.10000002384186,"medical devices",1075,66,1.10000002384186,"medical devices",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1762
"3389",1415,"Charles Munger","United States",91,1.29999995231628,"Berkshire Hathaway",2015,1465,90,1.10000002384186,"Berkshire Hathaway",1268,89,1.10000002384186,"Berkshire Hathaway",1153,88,1,"Berkshire Hathaway",1140,87,1,"Berkshire Hathaway",582,86,1.70000004768372,"United States",522,"85",1.39999997615814,"United States",503,"84",2.40000009536743,"United States",538,"83",1.89999997615814,"United States",512,82,1.5,"United States",387,80,1.70000004768372,"United States , CA , Los Angeles",356,79,1.60000002384186,"United States , CA , Los Angeles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,661
"3390",1415,"Peter Sperling","United States",55,1.29999995231628,"Education",2015,1284,54,1.29999995231628,"education",1250,53,1.14999997615814,"education",1015,52,1.20000004768372,"education",1057,51,1.10000002384186,"Apollo Group",828,50,1.20000004768372,"United States",522,"49",1.39999997615814,"United States",707,"48",1.70000004768372,"United States",799,"47",1.20000004768372,"United States",562,46,1.39999997615814,"United States",387,45,1.70000004768372,"United States , AZ , Phoenix",310,44,1.79999995231628,"United States , AZ , Phoenix",348,43,1.20000004768372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,3152
"3391",1415,"Aneel Bhusri","United States",49,1.29999995231628,"Business Software",2015,1284,48,1.29999995231628,"business software",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,262
"3392",1415,"Michael Krasny","United States",61,1.29999995231628,"Retail",2015,1372,60,1.20000004768372,"retail",1268,59,1.10000002384186,"retail",1075,58,1.10000002384186,"retail",1057,57,1.10000002384186,"CDW Corp",937,56,1,"United States",601,"55",1.20000004768372,"United States",707,"54",1.70000004768372,"United States",583,"53",1.70000004768372,"United States",512,52,1.5,"United States",413,51,1.60000002384186,"United States , IL , Highland Park",293,50,1.89999997615814,"United States , IL , Vernon Hills",303,49,1.39999997615814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2779
"3393",1415,"Stephen Feinberg","United States",54,1.29999995231628,"Private Equity",2015,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",1062,"48",1,"United States",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,3823
"3394",1415,"William Macaulay","United States",69,1.29999995231628,"Energy Investments",2015,1372,68,1.20000004768372,"energy investments",1268,67,1.10000002384186,"energy investments",1075,66,1.10000002384186,"energy investments",1057,65,1.10000002384186,"energy investments",880,64,1.10000002384186,"United States",701,"63",1,"United States",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,4324
"3395",1500,"Daniel Hirschfeld","United States",73,1.29999995231628,"Apparel Retailer",2015,1465,NA,1.10000002384186,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,792
"3396",1500,"John Tyson","United States",61,1.29999995231628,"Food Processing",2015,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1946
"3397",1500,"Alexander Spanos","United States",91,1.29999995231628,"Real Estate",2015,1465,90,1.10000002384186,"real estate",1342,89,1,"real estate",1075,88,1.10000002384186,"real estate",1057,87,1.10000002384186,"real estate",880,86,1.10000002384186,"United States",701,"85",1,"United States",1014,"84",1.10000002384186,"United States",840,"83",1.10000002384186,"United States",606,82,1.29999995231628,"United States",584,81,1.10000002384186,"United States , CA , Stockton",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,150
"3398",1533,"Robert Stiller","United States",71,1.20000004768372,"Coffee",2015,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,3421
"3399",1533,"O. Francis Biondi","United States",50,1.20000004768372,"Hedge Fund",2015,1565,49,1,"hedge fund",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,3009
"3400",1533,"William F. Austin","United States",73,1.20000004768372,"Hearing Aids",2015,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,4307
"3401",1533,"Richard Chilton Jr","United States",56,1.20000004768372,"Hedge Funds",2015,1210,55,1.39999997615814,"hedge funds",1175,54,1.20000004768372,"hedge funds",1075,53,1.10000002384186,"hedge funds",782,52,1.60000002384186,"hedge funds",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,3342
"3402",1533,"Alan Auerbach","United States",45,1.20000004768372,"Biotechnology",2015,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,96
"3403",1533,"Maggie Magerko","United States",49,1.20000004768372,"Building Materials",2015,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",548,39,1.20000004768372,"United States , PA , Eightyfour",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2546
"3404",1533,"Drew Houston","United States",31,1.20000004768372,"Dropbox",2015,1372,30,1.20000004768372,"Dropbox",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,976
"3405",1533,"Alexander Rovt","United States",62,1.20000004768372,"Fertilizer, Real Estate",2015,1465,61,1.10000002384186,"fertilizer, real estate",1175,60,1.20000004768372,"fertilizer, real estate",1015,59,1.20000004768372,"fertilizer",736,58,1.70000004768372,"fertilizer",721,57,1.39999997615814,"United States",701,"56",1,"United States",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,145
"3406",1533,"J. Tomilson Hill","United States",66,1.20000004768372,"Investments",2015,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1706
"3407",1533,"Brian Higgins","United States",50,1.20000004768372,"Hedge Fund",2015,1565,49,1,"Hedge fund",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,536
"3408",1533,"Alexander Karp","United States",47,1.20000004768372,"Software Firm",2015,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,135
"3409",1605,"Charles Brandes","United States",72,1.20000004768372,"Money Management",2015,1465,71,1.10000002384186,"money management",1342,70,1,"money management",960,69,1.29999995231628,"money management",938,68,1.29999995231628,"money management",655,67,1.5,"United States",601,"66",1.20000004768372,"United States",462,"65",2.5,"United States",488,"64",2,"United States",382,63,2,"United States",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,647
"3410",1605,"Clifford Illig","United States",64,1.20000004768372,"Health Care",2015,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,758
"3411",1638,"John Morgridge","United States",81,1.10000002384186,"Computer Hardware",2015,1565,80,1,"Cisco",1342,79,1,"Cisco",1153,78,1,"Cisco",993,77,1.20000004768372,"Cisco",616,76,1.60000002384186,"United States",647,"75",1.10000002384186,"United States",743,"74",1.60000002384186,"United States",557,"73",1.79999995231628,"United States",606,72,1.29999995231628,"United States",507,71,1.29999995231628,"United States , CA , Portola Valley",277,70,2,"United States , CA , San Jose",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1928
"3412",1638,"Barbara Carlson Gage","United States",72,1.10000002384186,"Hotels, Travel",2015,340,71,4.40000009536743,"hotels, restaurants",316,70,4.09999990463257,"hotels, restaurants",491,69,2.5,"hotels, restaurants",782,68,1.60000002384186,"Carlson Cos.",616,67,1.60000002384186,"United States",601,"66",1.20000004768372,"United States",553,"65",2.20000004768372,"United States",488,"64",2,"United States",562,64,1.39999997615814,"United States",488,63,1.39999997615814,"United States , MN , Minneapolis",406,62,1.39999997615814,"United States , MN , Minneapolis",348,61,1.20000004768372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,383
"3413",1638,"Jim Davis","United States",54,1.10000002384186,"Staffing & Recruiting Firm",2015,466,70,3.40000009536743,"New Balance",641,69,2.29999995231628,"New Balance",683,68,1.89999997615814,"New Balance",692,67,1.79999995231628,"New Balance",556,66,1.79999995231628,"United States",450,"65",1.60000002384186,"United States",462,"64",2.5,"United States",488,"63",2,"United States",486,62,1.60000002384186,"United States",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1846
"3414",1638,"William Berkley","United States",68,1.10000002384186,"Insurance",2015,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,4295
"3415",1638,"Henry Engelhardt","United States",57,1.10000002384186,"Insurance",2015,1465,56,1.10000002384186,"insurance",NA,NA,NA,"",NA,NA,NA,"",1057,53,1.10000002384186,"insurance",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1522
"3416",1638,"Kenneth Tuchman","United States",55,1.10000002384186,"Outsourcing",2015,1565,54,1,"outsourcing",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",799,"47",1.20000004768372,"United States",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2113
"3417",1638,"Jeffrey Gundlach","United States",56,1.10000002384186,"Investments",2015,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1808
"3418",1638,"Dorrance Hamilton","United States",86,1.10000002384186,"Campbell Soup",2015,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",937,81,1,"United States",701,"80",1,"United States",1014,"79",1.10000002384186,"United States",840,"78",1.10000002384186,"United States",NA,NA,NA,"",620,76,1,"United States , PA , Wayne",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,963
"3419",1638,"E. Joe Shoen","United States",66,1.10000002384186,"U-Haul",2015,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,996
"3420",1638,"Jeffrey Lurie","United States",63,1.10000002384186,"Philadelphia Eagles",2015,NA,NA,NA,"",NA,NA,NA,"",1075,60,1.10000002384186,"Philadelphia Eagles",1140,59,1,"Philadelphia Eagles",937,58,1,"United States",701,"57",1,"United States",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1814
"3421",1638,"Jon Huntsman","United States",77,1.10000002384186,"Chemicals",2015,1465,76,1.10000002384186,"chemicals",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",937,72,1,"United States",NA,"",NA,"",677,"70",1.79999995231628,"United States",618,"69",1.60000002384186,"United States",486,68,1.60000002384186,"United States",321,67,2,"United States , UT , Salt Lake City",205,66,2.5,"United States , UT , Salt Lake City",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1970
"3422",1638,"Marilyn Carlson Nelson","United States",75,1.10000002384186,"Hotels, Travel",2015,340,74,4.40000009536743,"hotels, restaurants",316,73,4.09999990463257,"hotels, restaurants",491,72,2.5,"hotels, restaurants",782,71,1.60000002384186,"Carlson Cos",616,70,1.60000002384186,"United States",601,"69",1.20000004768372,"United States",553,"68",2.20000004768372,"United States",488,"67",2,"United States",562,67,1.39999997615814,"United States",488,66,1.39999997615814,"United States , MN , Minneapolis",406,65,1.39999997615814,"United States , MN , Minneapolis",348,64,1.20000004768372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2616
"3423",1638,"Thomas Bailey","United States",78,1.10000002384186,"Finance",2015,1565,77,1,"finance",1342,76,1,"finance",1075,75,1.10000002384186,"finance",1140,74,1,"finance",937,73,1,"United States",NA,"",NA,"",897,"71",1.29999995231628,"United States",799,"70",1.20000004768372,"United States",645,69,1.20000004768372,"United States",620,68,1,"United States , CO , Aspen",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,3969
"3424",1741,"William MacMillan","United States",60,1,"Cargill",2015,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,4323
"3425",1741,"Martha MacMillan Bennett","United States",63,1,"Cargill",2015,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2659
